case,arm,layer,kind,prior_positions_max_error,last_position_max_error
J00_g0_c0_recipient,residual_donor,3,value,0.0,0.0
J00_g0_c0_recipient,residual_donor,4,key,0.0,0.0
J00_g0_c0_recipient,residual_donor,4,value,0.0,0.0
J00_g0_c0_recipient,residual_donor,5,key,0.0,0.0
J00_g0_c0_recipient,residual_donor,5,value,0.0,0.0
J00_g0_c0_recipient,residual_donor,6,key,0.0,0.0
J00_g0_c0_recipient,residual_donor,6,value,0.0,0.0
J00_g0_c0_recipient,residual_donor,7,key,0.0,0.0
J00_g0_c0_recipient,residual_donor,7,value,0.0,0.0
J00_g0_c0_recipient,residual_donor,8,key,0.0,0.0
J00_g0_c0_recipient,residual_donor,8,value,0.0,0.0
J00_g0_c0_recipient,residual_donor,9,key,0.0,0.8668030500411987
J00_g0_c0_recipient,residual_donor,9,value,0.0,1.6055591106414795
J00_g0_c0_recipient,residual_donor,10,key,0.0,0.7798942923545837
J00_g0_c0_recipient,residual_donor,10,value,0.0,1.2191139459609985
J00_g0_c0_recipient,residual_donor,11,key,0.0,0.6387596726417542
J00_g0_c0_recipient,residual_donor,11,value,0.0,1.1767867803573608
J00_g0_c1_recipient,internal,0,key,0.0,0.0
J00_g0_c1_recipient,internal,0,value,0.0,0.0
J00_g0_c1_recipient,internal,1,key,0.0,0.0
J00_g0_c1_recipient,internal,1,value,0.0,0.0
J00_g0_c1_recipient,internal,2,key,0.0,0.0
J00_g0_c1_recipient,internal,2,value,0.0,0.0
J00_g0_c1_recipient,internal,3,key,0.0,0.0
J00_g0_c1_recipient,internal,3,value,0.0,0.0
J00_g0_c1_recipient,internal,4,key,0.0,0.0
J00_g0_c1_recipient,internal,4,value,0.0,0.0
J00_g0_c1_recipient,internal,5,key,0.0,0.0
J00_g0_c1_recipient,internal,5,value,0.0,0.0
J00_g0_c1_recipient,internal,6,key,0.0,0.0
J00_g0_c1_recipient,internal,6,value,0.0,0.0
J00_g0_c1_recipient,internal,7,key,0.0,0.0
J00_g0_c1_recipient,internal,7,value,0.0,0.0
J00_g0_c1_recipient,internal,8,key,0.0,0.0
J00_g0_c1_recipient,internal,8,value,0.0,0.0
J00_g0_c1_recipient,internal,9,key,0.0,0.7057549953460693
J00_g0_c1_recipient,internal,9,value,0.0,1.1050922870635986
J00_g0_c1_recipient,internal,10,key,0.0,0.7198836803436279
J00_g0_c1_recipient,internal,10,value,0.0,0.7851738929748535
J00_g0_c1_recipient,internal,11,key,0.0,0.5965531468391418
J00_g0_c1_recipient,internal,11,value,0.0,0.9074506759643555
J00_g0_c1_recipient,task,0,key,0.0,0.0
J00_g0_c1_recipient,task,0,value,0.0,0.0
J00_g0_c1_recipient,task,1,key,0.0,0.0
J00_g0_c1_recipient,task,1,value,0.0,0.0
J00_g0_c1_recipient,task,2,key,0.0,0.0
J00_g0_c1_recipient,task,2,value,0.0,0.0
J00_g0_c1_recipient,task,3,key,0.0,0.0
J00_g0_c1_recipient,task,3,value,0.0,0.0
J00_g0_c1_recipient,task,4,key,0.0,0.0
J00_g0_c1_recipient,task,4,value,0.0,0.0
J00_g0_c1_recipient,task,5,key,0.0,0.0
J00_g0_c1_recipient,task,5,value,0.0,0.0
J00_g0_c1_recipient,task,6,key,0.0,0.0
J00_g0_c1_recipient,task,6,value,0.0,0.0
J00_g0_c1_recipient,task,7,key,0.0,0.0
J00_g0_c1_recipient,task,7,value,0.0,0.0
J00_g0_c1_recipient,task,8,key,0.0,0.0
J00_g0_c1_recipient,task,8,value,0.0,0.0
J00_g0_c1_recipient,task,9,key,0.0,1.055229902267456
J00_g0_c1_recipient,task,9,value,0.0,1.8450199365615845
J00_g0_c1_recipient,task,10,key,0.0,1.0455045700073242
J00_g0_c1_recipient,task,10,value,0.0,1.1676889657974243
J00_g0_c1_recipient,task,11,key,0.0,0.7932702898979187
J00_g0_c1_recipient,task,11,value,0.0,1.1680607795715332
J00_g0_c1_recipient,yoked,0,key,0.0,0.0
J00_g0_c1_recipient,yoked,0,value,0.0,0.0
J00_g0_c1_recipient,yoked,1,key,0.0,0.0
J00_g0_c1_recipient,yoked,1,value,0.0,0.0
J00_g0_c1_recipient,yoked,2,key,0.0,0.0
J00_g0_c1_recipient,yoked,2,value,0.0,0.0
J00_g0_c1_recipient,yoked,3,key,0.0,0.0
J00_g0_c1_recipient,yoked,3,value,0.0,0.0
J00_g0_c1_recipient,yoked,4,key,0.0,0.0
J00_g0_c1_recipient,yoked,4,value,0.0,0.0
J00_g0_c1_recipient,yoked,5,key,0.0,0.0
J00_g0_c1_recipient,yoked,5,value,0.0,0.0
J00_g0_c1_recipient,yoked,6,key,0.0,0.0
J00_g0_c1_recipient,yoked,6,value,0.0,0.0
J00_g0_c1_recipient,yoked,7,key,0.0,0.0
J00_g0_c1_recipient,yoked,7,value,0.0,0.0
J00_g0_c1_recipient,yoked,8,key,0.0,0.0
J00_g0_c1_recipient,yoked,8,value,0.0,0.0
J00_g0_c1_recipient,yoked,9,key,0.0,0.6649116277694702
J00_g0_c1_recipient,yoked,9,value,0.0,1.2182074785232544
J00_g0_c1_recipient,yoked,10,key,0.0,0.7603340744972229
J00_g0_c1_recipient,yoked,10,value,0.0,0.7783544063568115
J00_g0_c1_recipient,yoked,11,key,0.0,0.5223318934440613
J00_g0_c1_recipient,yoked,11,value,0.0,0.7615084648132324
J00_g0_c1_recipient,supervised_ridge,0,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,0,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,1,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,1,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,2,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,2,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,3,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,3,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,4,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,4,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,5,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,5,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,6,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,6,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,7,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,7,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,8,key,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,8,value,0.0,0.0
J00_g0_c1_recipient,supervised_ridge,9,key,0.0,0.6549912691116333
J00_g0_c1_recipient,supervised_ridge,9,value,0.0,0.9915422201156616
J00_g0_c1_recipient,supervised_ridge,10,key,0.0,0.6542177200317383
J00_g0_c1_recipient,supervised_ridge,10,value,0.0,0.7230761647224426
J00_g0_c1_recipient,supervised_ridge,11,key,0.0,0.4721710979938507
J00_g0_c1_recipient,supervised_ridge,11,value,0.0,0.7765989303588867
J00_g0_c1_recipient,reflection,0,key,0.0,0.0
J00_g0_c1_recipient,reflection,0,value,0.0,0.0
J00_g0_c1_recipient,reflection,1,key,0.0,0.0
J00_g0_c1_recipient,reflection,1,value,0.0,0.0
J00_g0_c1_recipient,reflection,2,key,0.0,0.0
J00_g0_c1_recipient,reflection,2,value,0.0,0.0
J00_g0_c1_recipient,reflection,3,key,0.0,0.0
J00_g0_c1_recipient,reflection,3,value,0.0,0.0
J00_g0_c1_recipient,reflection,4,key,0.0,0.0
J00_g0_c1_recipient,reflection,4,value,0.0,0.0
J00_g0_c1_recipient,reflection,5,key,0.0,0.0
J00_g0_c1_recipient,reflection,5,value,0.0,0.0
J00_g0_c1_recipient,reflection,6,key,0.0,0.0
J00_g0_c1_recipient,reflection,6,value,0.0,0.0
J00_g0_c1_recipient,reflection,7,key,0.0,0.0
J00_g0_c1_recipient,reflection,7,value,0.0,0.0
J00_g0_c1_recipient,reflection,8,key,0.0,0.0
J00_g0_c1_recipient,reflection,8,value,0.0,0.0
J00_g0_c1_recipient,reflection,9,key,0.0,0.6354354619979858
J00_g0_c1_recipient,reflection,9,value,0.0,0.9989395141601562
J00_g0_c1_recipient,reflection,10,key,0.0,0.6561999320983887
J00_g0_c1_recipient,reflection,10,value,0.0,0.732576847076416
J00_g0_c1_recipient,reflection,11,key,0.0,0.5114618539810181
J00_g0_c1_recipient,reflection,11,value,0.0,0.7801927328109741
J00_g0_c1_recipient,residual_donor,0,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,0,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,1,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,1,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,2,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,2,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,3,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,3,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,4,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,4,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,5,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,5,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,6,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,6,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,7,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,7,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,8,key,0.0,0.0
J00_g0_c1_recipient,residual_donor,8,value,0.0,0.0
J00_g0_c1_recipient,residual_donor,9,key,0.0,0.8364989757537842
J00_g0_c1_recipient,residual_donor,9,value,0.0,1.5404951572418213
J00_g0_c1_recipient,residual_donor,10,key,0.0,0.743569016456604
J00_g0_c1_recipient,residual_donor,10,value,0.0,1.145015001296997
J00_g0_c1_recipient,residual_donor,11,key,0.0,0.6282636523246765
J00_g0_c1_recipient,residual_donor,11,value,0.0,1.0852320194244385
J00_g1_c0_recipient,internal,0,key,0.0,0.0
J00_g1_c0_recipient,internal,0,value,0.0,0.0
J00_g1_c0_recipient,internal,1,key,0.0,0.0
J00_g1_c0_recipient,internal,1,value,0.0,0.0
J00_g1_c0_recipient,internal,2,key,0.0,0.0
J00_g1_c0_recipient,internal,2,value,0.0,0.0
J00_g1_c0_recipient,internal,3,key,0.0,0.0
J00_g1_c0_recipient,internal,3,value,0.0,0.0
J00_g1_c0_recipient,internal,4,key,0.0,0.0
J00_g1_c0_recipient,internal,4,value,0.0,0.0
J00_g1_c0_recipient,internal,5,key,0.0,0.0
J00_g1_c0_recipient,internal,5,value,0.0,0.0
J00_g1_c0_recipient,internal,6,key,0.0,0.0
J00_g1_c0_recipient,internal,6,value,0.0,0.0
J00_g1_c0_recipient,internal,7,key,0.0,0.0
J00_g1_c0_recipient,internal,7,value,0.0,0.0
J00_g1_c0_recipient,internal,8,key,0.0,0.0
J00_g1_c0_recipient,internal,8,value,0.0,0.0
J00_g1_c0_recipient,internal,9,key,0.0,0.5607565641403198
J00_g1_c0_recipient,internal,9,value,0.0,0.8966991901397705
J00_g1_c0_recipient,internal,10,key,0.0,0.4998157024383545
J00_g1_c0_recipient,internal,10,value,0.0,0.534164309501648
J00_g1_c0_recipient,internal,11,key,0.0,0.28877052664756775
J00_g1_c0_recipient,internal,11,value,0.0,0.42487025260925293
J00_g1_c0_recipient,task,0,key,0.0,0.0
J00_g1_c0_recipient,task,0,value,0.0,0.0
J00_g1_c0_recipient,task,1,key,0.0,0.0
J00_g1_c0_recipient,task,1,value,0.0,0.0
J00_g1_c0_recipient,task,2,key,0.0,0.0
J00_g1_c0_recipient,task,2,value,0.0,0.0
J00_g1_c0_recipient,task,3,key,0.0,0.0
J00_g1_c0_recipient,task,3,value,0.0,0.0
J00_g1_c0_recipient,task,4,key,0.0,0.0
J00_g1_c0_recipient,task,4,value,0.0,0.0
J00_g1_c0_recipient,task,5,key,0.0,0.0
J00_g1_c0_recipient,task,5,value,0.0,0.0
J00_g1_c0_recipient,task,6,key,0.0,0.0
J00_g1_c0_recipient,task,6,value,0.0,0.0
J00_g1_c0_recipient,task,7,key,0.0,0.0
J00_g1_c0_recipient,task,7,value,0.0,0.0
J00_g1_c0_recipient,task,8,key,0.0,0.0
J00_g1_c0_recipient,task,8,value,0.0,0.0
J00_g1_c0_recipient,task,9,key,0.0,0.3440393805503845
J00_g1_c0_recipient,task,9,value,0.0,0.5033878684043884
J00_g1_c0_recipient,task,10,key,0.0,0.29073572158813477
J00_g1_c0_recipient,task,10,value,0.0,0.3269612789154053
J00_g1_c0_recipient,task,11,key,0.0,0.21068450808525085
J00_g1_c0_recipient,task,11,value,0.0,0.3905456066131592
J00_g1_c0_recipient,yoked,0,key,0.0,0.0
J00_g1_c0_recipient,yoked,0,value,0.0,0.0
J00_g1_c0_recipient,yoked,1,key,0.0,0.0
J00_g1_c0_recipient,yoked,1,value,0.0,0.0
J00_g1_c0_recipient,yoked,2,key,0.0,0.0
J00_g1_c0_recipient,yoked,2,value,0.0,0.0
J00_g1_c0_recipient,yoked,3,key,0.0,0.0
J00_g1_c0_recipient,yoked,3,value,0.0,0.0
J00_g1_c0_recipient,yoked,4,key,0.0,0.0
J00_g1_c0_recipient,yoked,4,value,0.0,0.0
J00_g1_c0_recipient,yoked,5,key,0.0,0.0
J00_g1_c0_recipient,yoked,5,value,0.0,0.0
J00_g1_c0_recipient,yoked,6,key,0.0,0.0
J00_g1_c0_recipient,yoked,6,value,0.0,0.0
J00_g1_c0_recipient,yoked,7,key,0.0,0.0
J00_g1_c0_recipient,yoked,7,value,0.0,0.0
J00_g1_c0_recipient,yoked,8,key,0.0,0.0
J00_g1_c0_recipient,yoked,8,value,0.0,0.0
J00_g1_c0_recipient,yoked,9,key,0.0,0.6018562912940979
J00_g1_c0_recipient,yoked,9,value,0.0,1.4341025352478027
J00_g1_c0_recipient,yoked,10,key,0.0,0.5578510761260986
J00_g1_c0_recipient,yoked,10,value,0.0,0.6406692266464233
J00_g1_c0_recipient,yoked,11,key,0.0,0.431916743516922
J00_g1_c0_recipient,yoked,11,value,0.0,0.6107783317565918
J00_g1_c0_recipient,supervised_ridge,0,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,0,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,1,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,1,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,2,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,2,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,3,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,3,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,4,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,4,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,5,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,5,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,6,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,6,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,7,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,7,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,8,key,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,8,value,0.0,0.0
J00_g1_c0_recipient,supervised_ridge,9,key,0.0,0.9052126407623291
J00_g1_c0_recipient,supervised_ridge,9,value,0.0,2.1253879070281982
J00_g1_c0_recipient,supervised_ridge,10,key,0.0,1.0103245973587036
J00_g1_c0_recipient,supervised_ridge,10,value,0.0,1.3179463148117065
J00_g1_c0_recipient,supervised_ridge,11,key,0.0,0.7141634225845337
J00_g1_c0_recipient,supervised_ridge,11,value,0.0,1.13517427444458
J00_g1_c0_recipient,reflection,0,key,0.0,0.0
J00_g1_c0_recipient,reflection,0,value,0.0,0.0
J00_g1_c0_recipient,reflection,1,key,0.0,0.0
J00_g1_c0_recipient,reflection,1,value,0.0,0.0
J00_g1_c0_recipient,reflection,2,key,0.0,0.0
J00_g1_c0_recipient,reflection,2,value,0.0,0.0
J00_g1_c0_recipient,reflection,3,key,0.0,0.0
J00_g1_c0_recipient,reflection,3,value,0.0,0.0
J00_g1_c0_recipient,reflection,4,key,0.0,0.0
J00_g1_c0_recipient,reflection,4,value,0.0,0.0
J00_g1_c0_recipient,reflection,5,key,0.0,0.0
J00_g1_c0_recipient,reflection,5,value,0.0,0.0
J00_g1_c0_recipient,reflection,6,key,0.0,0.0
J00_g1_c0_recipient,reflection,6,value,0.0,0.0
J00_g1_c0_recipient,reflection,7,key,0.0,0.0
J00_g1_c0_recipient,reflection,7,value,0.0,0.0
J00_g1_c0_recipient,reflection,8,key,0.0,0.0
J00_g1_c0_recipient,reflection,8,value,0.0,0.0
J00_g1_c0_recipient,reflection,9,key,0.0,0.9622191786766052
J00_g1_c0_recipient,reflection,9,value,0.0,2.150534152984619
J00_g1_c0_recipient,reflection,10,key,0.0,1.041222333908081
J00_g1_c0_recipient,reflection,10,value,0.0,1.272658348083496
J00_g1_c0_recipient,reflection,11,key,0.0,0.6973068118095398
J00_g1_c0_recipient,reflection,11,value,0.0,1.0814499855041504
J00_g1_c0_recipient,residual_donor,0,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,0,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,1,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,1,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,2,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,2,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,3,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,3,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,4,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,4,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,5,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,5,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,6,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,6,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,7,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,7,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,8,key,0.0,0.0
J00_g1_c0_recipient,residual_donor,8,value,0.0,0.0
J00_g1_c0_recipient,residual_donor,9,key,0.0,0.8668030500411987
J00_g1_c0_recipient,residual_donor,9,value,0.0,1.6055591106414795
J00_g1_c0_recipient,residual_donor,10,key,0.0,0.8583651185035706
J00_g1_c0_recipient,residual_donor,10,value,0.0,1.1798479557037354
J00_g1_c0_recipient,residual_donor,11,key,0.0,0.5693764686584473
J00_g1_c0_recipient,residual_donor,11,value,0.0,1.0574531555175781
J00_g1_c1_recipient,internal,0,key,0.0,0.0
J00_g1_c1_recipient,internal,0,value,0.0,0.0
J00_g1_c1_recipient,internal,1,key,0.0,0.0
J00_g1_c1_recipient,internal,1,value,0.0,0.0
J00_g1_c1_recipient,internal,2,key,0.0,0.0
J00_g1_c1_recipient,internal,2,value,0.0,0.0
J00_g1_c1_recipient,internal,3,key,0.0,0.0
J00_g1_c1_recipient,internal,3,value,0.0,0.0
J00_g1_c1_recipient,internal,4,key,0.0,0.0
J00_g1_c1_recipient,internal,4,value,0.0,0.0
J00_g1_c1_recipient,internal,5,key,0.0,0.0
J00_g1_c1_recipient,internal,5,value,0.0,0.0
J00_g1_c1_recipient,internal,6,key,0.0,0.0
J00_g1_c1_recipient,internal,6,value,0.0,0.0
J00_g1_c1_recipient,internal,7,key,0.0,0.0
J00_g1_c1_recipient,internal,7,value,0.0,0.0
J00_g1_c1_recipient,internal,8,key,0.0,0.0
J00_g1_c1_recipient,internal,8,value,0.0,0.0
J00_g1_c1_recipient,internal,9,key,0.0,0.3193655014038086
J00_g1_c1_recipient,internal,9,value,0.0,0.25989776849746704
J00_g1_c1_recipient,internal,10,key,0.0,0.20456689596176147
J00_g1_c1_recipient,internal,10,value,0.0,0.2329096794128418
J00_g1_c1_recipient,internal,11,key,0.0,0.17210683226585388
